group,step,condition,metric,cohort,value_mean,value_std
rudder_high,10,autonomous,body_rate_rmse_rad_s,ALL,0.640962764862857,0.010387205837264156
rudder_high,10,autonomous,body_rate_rmse_rad_s,Sep17,0.5806224870561943,0.0035647102994976407
rudder_high,10,autonomous,body_rate_rmse_rad_s,Sep7,0.6945985673576683,0.016472533445350098
rudder_high,10,autonomous,position_rmse_m,ALL,0.08239771830806349,0.00133514042433194
rudder_high,10,autonomous,position_rmse_m,Sep17,0.05049912840119966,0.0009535668972692728
rudder_high,10,autonomous,position_rmse_m,Sep7,0.110752020447498,0.0017098419312269052
rudder_high,10,autonomous,velocity_rmse_m_s,ALL,0.2864381363380817,0.011747213372700278
rudder_high,10,autonomous,velocity_rmse_m_s,Sep17,0.307444497954663,0.0070176928439175485
rudder_high,10,autonomous,velocity_rmse_m_s,Sep7,0.26776581490112056,0.02120837978036974
rudder_high,10,local100ms,attitude_error_deg,ALL,1.640884735504466,0.0135031479750454
rudder_high,10,local100ms,attitude_error_deg,Sep17,1.781428792909346,0.02925126358724479
rudder_high,10,local100ms,attitude_error_deg,Sep7,1.5159566844779058,0.012291123314778328
rudder_high,10,local100ms,body_rate_rmse_rad_s,ALL,0.6232319380611652,0.005455075737911529
rudder_high,10,local100ms,body_rate_rmse_rad_s,Sep17,0.5616112870442005,0.010789567101274615
rudder_high,10,local100ms,body_rate_rmse_rad_s,Sep7,0.6780058500762447,0.010399806261513425
rudder_high,10,local100ms,position_rmse_m,ALL,0.03751857630229986,0.00013140080596950763
rudder_high,10,local100ms,position_rmse_m,Sep17,0.022204667298715706,0.00022580822208515078
rudder_high,10,local100ms,position_rmse_m,Sep7,0.05113093986104133,0.0003172151664884922
rudder_high,10,local100ms,velocity_rmse_m_s,ALL,0.1997439567521849,0.0012651128105555468
rudder_high,10,local100ms,velocity_rmse_m_s,Sep17,0.22255051425595926,0.0058821069729214455
rudder_high,10,local100ms,velocity_rmse_m_s,Sep7,0.1794714611932744,0.0030340503120962425
rudder_high,11,autonomous,attitude_error_deg,ALL,2.9179793464612445,0.08318102494715392
rudder_high,11,autonomous,attitude_error_deg,Sep17,3.2815538291590443,0.13275596628174707
rudder_high,11,autonomous,attitude_error_deg,Sep7,2.5948020285076447,0.04053215783636094
rudder_high,11,autonomous,body_rate_rmse_rad_s,ALL,0.6326186432563952,0.008715301840757557
rudder_high,11,autonomous,body_rate_rmse_rad_s,Sep17,0.6106560352052836,0.00719321856733451
rudder_high,11,autonomous,body_rate_rmse_rad_s,Sep7,0.65214096152405,0.01052128407554095
rudder_high,11,autonomous,position_rmse_m,ALL,0.09118775037132427,0.0014444178970866059
rudder_high,11,autonomous,position_rmse_m,Sep17,0.05645384905170717,0.0009734226769055253
rudder_high,11,autonomous,position_rmse_m,Sep7,0.12206232932209506,0.001921487890426724
rudder_high,11,autonomous,velocity_rmse_m_s,ALL,0.29281418560289435,0.00906264472793467
rudder_high,11,autonomous,velocity_rmse_m_s,Sep17,0.31868829802411475,0.009086835291675548
rudder_high,11,autonomous,velocity_rmse_m_s,Sep7,0.26981497456180964,0.013489690231912006
rudder_high,12,autonomous,attitude_error_deg,ALL,3.079634476568529,0.066209125803755
rudder_high,12,autonomous,attitude_error_deg,Sep17,3.4643092370152266,0.12293755754195314
rudder_high,12,autonomous,attitude_error_deg,Sep7,2.7377013561714647,0.018103515758284026
rudder_high,12,autonomous,body_rate_rmse_rad_s,ALL,0.6394746544416812,0.010489850355947485
rudder_high,12,autonomous,body_rate_rmse_rad_s,Sep17,0.6436024438536696,0.01235060641022052
rudder_high,12,autonomous,body_rate_rmse_rad_s,Sep7,0.6358055082976914,0.009926605429595904
rudder_high,12,autonomous,position_rmse_m,ALL,0.10068498644388146,0.0014983890830858417
rudder_high,12,autonomous,position_rmse_m,Sep17,0.0632642728390382,0.0009943394064035839
rudder_high,12,autonomous,position_rmse_m,Sep7,0.13394784298151993,0.002025426953862763
rudder_high,12,autonomous,velocity_rmse_m_s,ALL,0.30813924804870696,0.005602221748987097
rudder_high,12,autonomous,velocity_rmse_m_s,Sep17,0.3486464130901969,0.008152695366178547
rudder_high,12,autonomous,velocity_rmse_m_s,Sep7,0.2721328791229382,0.006123075578833318
rudder_high,13,autonomous,attitude_error_deg,ALL,3.2366744662177496,0.050870391839036064
rudder_high,13,autonomous,attitude_error_deg,Sep17,3.6568733115639596,0.10833172941319057
rudder_high,13,autonomous,attitude_error_deg,Sep7,2.863164381465563,0.0023948552894288706
rudder_high,13,autonomous,body_rate_rmse_rad_s,ALL,0.6529481769659488,0.006835134434810909
rudder_high,13,autonomous,body_rate_rmse_rad_s,Sep17,0.6415531208011201,0.003188524077703428
rudder_high,13,autonomous,body_rate_rmse_rad_s,Sep7,0.6630771157791299,0.010751531234267104
rudder_high,13,autonomous,position_rmse_m,ALL,0.10964804529186632,0.0014900026773176003
rudder_high,13,autonomous,position_rmse_m,Sep17,0.07018881165736554,0.0010522205117528879
rudder_high,13,autonomous,position_rmse_m,Sep7,0.1447229196336448,0.0020119524100694667
rudder_high,13,autonomous,velocity_rmse_m_s,ALL,0.32929959492380123,0.0020781347343326434
rudder_high,13,autonomous,velocity_rmse_m_s,Sep17,0.38509559806214,0.005122725205504306
rudder_high,13,autonomous,velocity_rmse_m_s,Sep7,0.2797031476897223,0.0033267090945549365
rudder_high,14,autonomous,attitude_error_deg,ALL,3.4444786958033293,0.03804447975183598
rudder_high,14,autonomous,attitude_error_deg,Sep17,3.9048452763945485,0.10689779621041692
rudder_high,14,autonomous,attitude_error_deg,Sep7,3.0352639575000224,0.024449288078992156
rudder_high,14,autonomous,body_rate_rmse_rad_s,ALL,0.6337025019344641,0.007103432208637931
rudder_high,14,autonomous,body_rate_rmse_rad_s,Sep17,0.6619501563674384,0.004355531977303284
rudder_high,14,autonomous,body_rate_rmse_rad_s,Sep7,0.6085934757718201,0.009739667890386581
rudder_high,14,autonomous,position_rmse_m,ALL,0.11889031517461672,0.0015314889165016373
rudder_high,14,autonomous,position_rmse_m,Sep17,0.07714631733587582,0.0011489726512053612
rudder_high,14,autonomous,position_rmse_m,Sep7,0.15599609103127532,0.002034338034006366
rudder_high,14,autonomous,velocity_rmse_m_s,ALL,0.3466521716233964,0.0010885915803118265
rudder_high,14,autonomous,velocity_rmse_m_s,Sep17,0.4113809008656287,0.003356029071446135
rudder_high,14,autonomous,velocity_rmse_m_s,Sep7,0.28911552340807883,0.0027623127775879405
rudder_high,15,autonomous,attitude_error_deg,ALL,3.6297401081775154,0.03308957159539464
rudder_high,15,autonomous,attitude_error_deg,Sep17,4.105326206337357,0.10462750260351877
rudder_high,15,autonomous,attitude_error_deg,Sep7,3.206996909813212,0.030590663381466585
rudder_high,15,autonomous,body_rate_rmse_rad_s,ALL,0.6243418074995218,0.004323925794142715
rudder_high,15,autonomous,body_rate_rmse_rad_s,Sep17,0.6412489856526065,0.008755413093597425
rudder_high,15,autonomous,body_rate_rmse_rad_s,Sep7,0.6093132046967799,0.0057757534371452686
rudder_high,15,autonomous,position_rmse_m,ALL,0.12813204093691263,0.001567248476723135
rudder_high,15,autonomous,position_rmse_m,Sep17,0.08491141243822964,0.001349989058280057
rudder_high,15,autonomous,position_rmse_m,Sep7,0.16655037738018638,0.0019750501046340084
rudder_high,15,autonomous,velocity_rmse_m_s,ALL,0.35760628484137075,0.001276086302287276
rudder_high,15,autonomous,velocity_rmse_m_s,Sep17,0.4247048887109839,0.0034611431744506066
rudder_high,15,autonomous,velocity_rmse_m_s,Sep7,0.2979630814017146,0.001277536044830452
rudder_high,15,local100ms,attitude_error_deg,ALL,1.632316223116393,0.011228347922961896
rudder_high,15,local100ms,attitude_error_deg,Sep17,1.788933497877587,0.0339138178092848
rudder_high,15,local100ms,attitude_error_deg,Sep7,1.4931008677731095,0.014848906480402472
rudder_high,15,local100ms,body_rate_rmse_rad_s,ALL,0.6007550070552362,0.007195501825428615
rudder_high,15,local100ms,body_rate_rmse_rad_s,Sep17,0.5968649987752485,0.00816018590463196
rudder_high,15,local100ms,body_rate_rmse_rad_s,Sep7,0.6042127921930031,0.006661430800768601
rudder_high,15,local100ms,position_rmse_m,ALL,0.03854587672516917,6.638062820327569e-05
rudder_high,15,local100ms,position_rmse_m,Sep17,0.026371357580790903,0.00013934930707822289
rudder_high,15,local100ms,position_rmse_m,Sep7,0.04936767152017207,0.00018738219059038973
rudder_high,15,local100ms,velocity_rmse_m_s,ALL,0.2113464283246643,0.001384827444253018
rudder_high,15,local100ms,velocity_rmse_m_s,Sep17,0.2875843207106957,0.004106399872552736
rudder_high,15,local100ms,velocity_rmse_m_s,Sep7,0.14357941287041412,0.003067296582311638
rudder_high,16,autonomous,attitude_error_deg,ALL,3.787080050024217,0.030120807899102153
rudder_high,16,autonomous,attitude_error_deg,Sep17,4.291779114549055,0.10404367631048636
rudder_high,16,autonomous,attitude_error_deg,Sep7,3.338458659335474,0.03564095513518861
rudder_high,16,autonomous,body_rate_rmse_rad_s,ALL,0.6774839636821578,0.0051362279681910475
rudder_high,16,autonomous,body_rate_rmse_rad_s,Sep17,0.6795997449454614,0.008408197016364086
rudder_high,16,autonomous,body_rate_rmse_rad_s,Sep7,0.6756032692258881,0.0027102598113468786
rudder_high,16,autonomous,position_rmse_m,ALL,0.13818192929764536,0.001568762789083063
rudder_high,16,autonomous,position_rmse_m,Sep17,0.09264269844823285,0.0014427917504869793
rudder_high,16,autonomous,position_rmse_m,Sep7,0.1786612456082343,0.0019171101538972073
rudder_high,16,autonomous,velocity_rmse_m_s,ALL,0.3610338082252378,0.003553471178653934
rudder_high,16,autonomous,velocity_rmse_m_s,Sep17,0.42028179961483275,0.006408762621277901
rudder_high,16,autonomous,velocity_rmse_m_s,Sep7,0.3083689269900422,0.00367090610642226
rudder_high,17,autonomous,attitude_error_deg,ALL,3.9548296032097867,0.029449665744973926
rudder_high,17,autonomous,attitude_error_deg,Sep17,4.4880532280439,0.10402970588155958
rudder_high,17,autonomous,attitude_error_deg,Sep7,3.4808530478016873,0.03828416285508821
rudder_high,17,autonomous,body_rate_rmse_rad_s,ALL,0.6233326127319886,0.009264526692012155
rudder_high,17,autonomous,body_rate_rmse_rad_s,Sep17,0.6584503271421577,0.006544925233701293
rudder_high,17,autonomous,body_rate_rmse_rad_s,Sep7,0.592116866589616,0.016293668064764222
rudder_high,17,autonomous,position_rmse_m,ALL,0.14805078121043044,0.0015916105294141334
rudder_high,17,autonomous,position_rmse_m,Sep17,0.10056877009757416,0.001548897114650206
rudder_high,17,autonomous,position_rmse_m,Sep7,0.19025701331074718,0.001903978256867471
rudder_high,17,autonomous,velocity_rmse_m_s,ALL,0.3690407066262256,0.006905824333335648
rudder_high,17,autonomous,velocity_rmse_m_s,Sep17,0.4211535594966915,0.010557825612881135
rudder_high,17,autonomous,velocity_rmse_m_s,Sep7,0.32271817074136716,0.00814353277332191
rudder_high,18,autonomous,attitude_error_deg,ALL,4.147794470569166,0.036323803574723625
rudder_high,18,autonomous,attitude_error_deg,Sep17,4.693573275516286,0.10249433587533714
rudder_high,18,autonomous,attitude_error_deg,Sep7,3.6626577550606143,0.040617807207717065
rudder_high,18,autonomous,body_rate_rmse_rad_s,ALL,0.6310996476731252,0.010272875424896737
rudder_high,18,autonomous,body_rate_rmse_rad_s,Sep17,0.6235042564496452,0.0026718686512990472
rudder_high,18,autonomous,body_rate_rmse_rad_s,Sep7,0.6378511065384407,0.019529646133254308
rudder_high,18,autonomous,position_rmse_m,ALL,0.15722518691104792,0.0016783313759849861
rudder_high,18,autonomous,position_rmse_m,Sep17,0.10871863164628809,0.0017574228522655594
rudder_high,18,autonomous,position_rmse_m,Sep7,0.20034212492416778,0.0020258063800196536
rudder_high,18,autonomous,velocity_rmse_m_s,ALL,0.385595128852513,0.01080170378536508
rudder_high,18,autonomous,velocity_rmse_m_s,Sep17,0.4365941142724396,0.01520892794127818
rudder_high,18,autonomous,velocity_rmse_m_s,Sep7,0.34026269736813397,0.01344143122906813
rudder_high,19,autonomous,attitude_error_deg,ALL,4.322000856985498,0.04317349735155032
rudder_high,19,autonomous,attitude_error_deg,Sep17,4.905233831885724,0.10326455874567578
rudder_high,19,autonomous,attitude_error_deg,Sep7,3.803571545963075,0.05711384672088647
rudder_high,19,autonomous,body_rate_rmse_rad_s,ALL,0.6502892116982563,0.00604241122413483
rudder_high,19,autonomous,body_rate_rmse_rad_s,Sep17,0.6026841575225611,0.006181461341008788
rudder_high,19,autonomous,body_rate_rmse_rad_s,Sep7,0.6926048154099855,0.005955609782856534
rudder_high,19,autonomous,position_rmse_m,ALL,0.16754682648194433,0.001879921448000138
rudder_high,19,autonomous,position_rmse_m,Sep17,0.11749364707232884,0.0019885884680056645
rudder_high,19,autonomous,position_rmse_m,Sep7,0.2120385415127137,0.0022888279198392775
rudder_high,19,autonomous,velocity_rmse_m_s,ALL,0.4097886316373427,0.014453611172073309
rudder_high,19,autonomous,velocity_rmse_m_s,Sep17,0.4623739225706418,0.01715880101159524
rudder_high,19,autonomous,velocity_rmse_m_s,Sep7,0.36304615080774355,0.019335535595957267
rudder_high,20,autonomous,attitude_error_deg,ALL,4.475325716175862,0.055389451923516714
rudder_high,20,autonomous,attitude_error_deg,Sep17,5.0680450226165155,0.1014969048039846
rudder_high,20,autonomous,attitude_error_deg,Sep7,3.948464110450838,0.07133728018926258
rudder_high,20,autonomous,body_rate_rmse_rad_s,ALL,0.6180776273356149,0.004128124560480553
rudder_high,20,autonomous,body_rate_rmse_rad_s,Sep17,0.6053645710249109,0.006893345399055205
rudder_high,20,autonomous,body_rate_rmse_rad_s,Sep7,0.6293781218340183,0.0068702056767495565
rudder_high,20,autonomous,position_rmse_m,ALL,0.17747667969917724,0.0020742806282034692
rudder_high,20,autonomous,position_rmse_m,Sep17,0.12563960324683346,0.0022383989916846233
rudder_high,20,autonomous,position_rmse_m,Sep7,0.22355408099014948,0.002523924484868301
rudder_high,20,autonomous,velocity_rmse_m_s,ALL,0.42809681426059304,0.01851915825870484
rudder_high,20,autonomous,velocity_rmse_m_s,Sep17,0.4744338977744216,0.01914325581316841
rudder_high,20,autonomous,velocity_rmse_m_s,Sep7,0.3869082955816345,0.02500968181128407
rudder_high,20,local100ms,attitude_error_deg,ALL,1.6929733240918934,0.06362656266047408
rudder_high,20,local100ms,attitude_error_deg,Sep17,1.8015283742252393,0.07389418257676886
rudder_high,20,local100ms,attitude_error_deg,Sep7,1.596479946195586,0.05988810092178001
rudder_high,20,local100ms,body_rate_rmse_rad_s,ALL,0.579078690711241,0.004071597269674692
rudder_high,20,local100ms,body_rate_rmse_rad_s,Sep17,0.5466295868858232,0.007591961853329942
rudder_high,20,local100ms,body_rate_rmse_rad_s,Sep7,0.6079223385560567,0.0026753062695879576
rudder_high,20,local100ms,position_rmse_m,ALL,0.03923303541416313,0.0003818144712939115
rudder_high,20,local100ms,position_rmse_m,Sep17,0.02470962695342191,0.0007478541745512872
rudder_high,20,local100ms,position_rmse_m,Sep7,0.05214273182371087,0.00024883778046285566
rudder_high,20,local100ms,velocity_rmse_m_s,ALL,0.21859565378891518,0.01367700140412879
rudder_high,20,local100ms,velocity_rmse_m_s,Sep17,0.25721013818026134,0.022919848630131398
rudder_high,20,local100ms,velocity_rmse_m_s,Sep7,0.1842716676632741,0.007396285209133739
rudder_high,21,autonomous,attitude_error_deg,ALL,4.6114884211262215,0.06143507963292711
rudder_high,21,autonomous,attitude_error_deg,Sep17,5.203317544090558,0.11372268972077491
rudder_high,21,autonomous,attitude_error_deg,Sep7,4.085418089602367,0.07057418921557908
rudder_high,21,autonomous,body_rate_rmse_rad_s,ALL,0.621541220035791,0.0017286224654091708
rudder_high,21,autonomous,body_rate_rmse_rad_s,Sep17,0.6334645729658447,0.004024512535515199
rudder_high,21,autonomous,body_rate_rmse_rad_s,Sep7,0.6109426840979655,0.006162878434065298
rudder_high,21,autonomous,position_rmse_m,ALL,0.18815301408954718,0.0023487513396300785
rudder_high,21,autonomous,position_rmse_m,Sep17,0.1340356616924516,0.0026446168062325324
rudder_high,21,autonomous,position_rmse_m,Sep7,0.23625732733140992,0.0028731251468417786
rudder_high,21,autonomous,velocity_rmse_m_s,ALL,0.4486659261891284,0.018975996189793363
rudder_high,21,autonomous,velocity_rmse_m_s,Sep17,0.485261056244586,0.020062712609660947
rudder_high,21,autonomous,velocity_rmse_m_s,Sep7,0.41613692169538824,0.024739155523865023
rudder_high,22,autonomous,attitude_error_deg,ALL,4.731901713507532,0.06701043263050577
rudder_high,22,autonomous,attitude_error_deg,Sep17,5.342067144449655,0.1348463735675961
rudder_high,22,autonomous,attitude_error_deg,Sep7,4.1895324415589785,0.07177096232928215
rudder_high,22,autonomous,body_rate_rmse_rad_s,ALL,0.6645791012300336,0.005837330516223276
rudder_high,22,autonomous,body_rate_rmse_rad_s,Sep17,0.6044514250955816,0.0031209692269909047
rudder_high,22,autonomous,body_rate_rmse_rad_s,Sep7,0.7180259244606577,0.011558819489102113
rudder_high,22,autonomous,position_rmse_m,ALL,0.19937728480945804,0.0026257513608841415
rudder_high,22,autonomous,position_rmse_m,Sep17,0.14307050068472232,0.003102858045928869
rudder_high,22,autonomous,position_rmse_m,Sep7,0.24942775958700084,0.003137764568230257
rudder_high,22,autonomous,velocity_rmse_m_s,ALL,0.46684532253792127,0.017816674051965298
rudder_high,22,autonomous,velocity_rmse_m_s,Sep17,0.48745392727153397,0.0220118115289364
rudder_high,22,autonomous,velocity_rmse_m_s,Sep7,0.44852656277470987,0.02176212914838161
rudder_high,23,autonomous,attitude_error_deg,ALL,4.880380508909979,0.07260315720489562
rudder_high,23,autonomous,attitude_error_deg,Sep17,5.494142374012239,0.14806719759404247
rudder_high,23,autonomous,attitude_error_deg,Sep7,4.334814406596856,0.07541906861168571
rudder_high,23,autonomous,body_rate_rmse_rad_s,ALL,0.647711350339013,0.006104804423375605
rudder_high,23,autonomous,body_rate_rmse_rad_s,Sep17,0.6117840831557939,0.0030458728137276367
rudder_high,23,autonomous,body_rate_rmse_rad_s,Sep7,0.6796466989463186,0.013262858883913604
rudder_high,23,autonomous,position_rmse_m,ALL,0.21037397777187658,0.0027625512608946937
rudder_high,23,autonomous,position_rmse_m,Sep17,0.15178461203130503,0.0033416680233651383
rudder_high,23,autonomous,position_rmse_m,Sep7,0.262453413985718,0.0033091623071288185
rudder_high,23,autonomous,velocity_rmse_m_s,ALL,0.4880229887258416,0.01651063868203643
rudder_high,23,autonomous,velocity_rmse_m_s,Sep17,0.4920466897916162,0.02443186251991819
rudder_high,23,autonomous,velocity_rmse_m_s,Sep7,0.4844463655562641,0.018594523422860252
rudder_high,24,autonomous,attitude_error_deg,ALL,5.014255352948755,0.07310854289975145
rudder_high,24,autonomous,attitude_error_deg,Sep17,5.614368866097773,0.15682615099631061
