group,interval,axis,cohort,seed,waveform_rmse,true_amplitude,pred_amplitude,mean_change_bias,direction_agreement
differential_high,middle,vy,ALL,23,0.14902967048405452,0.44465405535113417,0.4262970503014373,0.004129051735084759,0.9866644128915935
differential_high,middle,vy,ALL,42,0.15642705499067405,0.44465405535113417,0.42803782294071774,0.0036966874217131294,0.987999603881957
differential_high,middle,vy,Sep17,17,0.16417405588033868,0.4860288568663469,0.44224006349440326,0.0031538164661258413,0.9844396551724138
differential_high,middle,vy,Sep17,23,0.17361888004114465,0.4860288568663469,0.47088804531042094,-0.0018146506009916524,0.9869396551724138
differential_high,middle,vy,Sep17,42,0.18029499444875177,0.4860288568663469,0.4594491990549279,0.004408886487774871,0.99125
differential_high,middle,vy,Sep7,17,0.13113215519173307,0.4078764540042784,0.3799903291125742,0.011081189570900348,0.9864197530864198
differential_high,middle,vy,Sep7,23,0.12717259532219663,0.4078764540042784,0.38666061029345183,0.009412342700486014,0.9864197530864198
differential_high,middle,vy,Sep7,42,0.13521110880571607,0.4078764540042784,0.40011659972808655,0.0030636215852138044,0.9851103628881407
differential_high,middle,vz,ALL,17,0.18852672895323025,0.6309794268520411,0.6211232301164247,0.028206293033845593,0.9809927817280757
differential_high,middle,vz,ALL,23,0.18907188749143217,0.6309794268520411,0.6291286782646992,0.018594814829647005,0.9793482008187891
differential_high,middle,vz,ALL,42,0.18324548929286733,0.6309794268520411,0.6314102800399608,0.02508261698688475,0.9780510665804784
differential_high,middle,vz,Sep17,17,0.22344319479803826,0.6925876926486065,0.6613823932756404,0.019880603126350916,0.9751774267399267
differential_high,middle,vz,Sep17,23,0.22313050640528048,0.6925876926486065,0.6762356163101952,-0.010213732156925228,0.9670673076923078
differential_high,middle,vz,Sep17,42,0.2149753387305885,0.6925876926486065,0.6650862128444135,0.013492103697739649,0.9789262820512821
differential_high,middle,vz,Sep7,17,0.15748987042451199,0.5762165239217608,0.5853373073082329,0.03560690628495197,0.9861619861619862
differential_high,middle,vz,Sep7,23,0.15879755956801145,0.5762165239217608,0.5872558444464805,0.044202412151044555,0.9902645502645502
differential_high,middle,vz,Sep7,42,0.15504117868155964,0.5762165239217608,0.6014761175471139,0.03538529546612484,0.9772730972730973
drive_high,early,p,ALL,17,0.4713534106734342,0.816348240846137,0.6689348893454523,-0.021270540365274048,0.9687072380824799
drive_high,early,p,ALL,23,0.4710190633981409,0.816348240846137,0.6744613421362922,-0.0021278011424465176,0.9717621259029927
drive_high,early,p,ALL,42,0.47254609866017483,0.816348240846137,0.6728071715309741,-0.021799574504225417,0.9715362918006112
drive_high,early,p,Sep17,17,0.454711585745885,0.7513479326911039,0.6192826247282257,-0.04198997965928321,0.9605915594982932
drive_high,early,p,Sep17,23,0.4496999306863533,0.7513479326911039,0.620971161302298,-0.0264910192988829,0.9653992518059855
drive_high,early,p,Sep17,42,0.45500963358984653,0.7513479326911039,0.6223025924609664,-0.036317000256356514,0.9662496669345557
drive_high,early,p,Sep7,17,0.48799523560098346,0.8813485490011701,0.7185871539626789,-0.0005511010712648907,0.9768229166666667
drive_high,early,p,Sep7,23,0.4923381961099287,0.8813485490011701,0.7279515229702862,0.022235417013989865,0.978125
drive_high,early,p,Sep7,42,0.4900825637305032,0.8813485490011701,0.723311750600982,-0.007282148752094321,0.9768229166666667
drive_high,early,q,ALL,17,0.228835287931339,0.7026473754679302,0.6580152209902864,-0.012223271656307752,0.9931540517850831
drive_high,early,q,ALL,23,0.2292990384924229,0.7026473754679302,0.6562604959060118,0.005800125429036763,0.9885046615411807
drive_high,early,q,ALL,42,0.22822782685965842,0.7026473754679302,0.6617053289871371,0.00550013871918857,0.9915266363261459
drive_high,early,q,Sep17,17,0.218241512129478,0.7304201763871097,0.691964942762362,0.0021105398477692093,0.9863081035701662
drive_high,early,q,Sep17,23,0.22485193881656285,0.7304201763871097,0.6782777614171694,0.03929711300654579,0.9770093230823613
drive_high,early,q,Sep17,42,0.22095181064235764,0.7304201763871097,0.6954550018012025,0.03585939669569658,0.9830532726522918
drive_high,early,q,Sep7,17,0.23942906373320003,0.6748745745487508,0.6240654992182109,-0.026557083160384715,1.0
drive_high,early,q,Sep7,23,0.2337461381682829,0.6748745745487508,0.6342432303948541,-0.02769686214847227,1.0
drive_high,early,q,Sep7,42,0.2355038430769592,0.6748745745487508,0.6279556561730717,-0.024859119257319442,1.0
drive_high,early,r,ALL,17,0.12270223820839916,0.14174099210013588,0.09122343962564831,-0.006521737547472675,0.7763651945382258
drive_high,early,r,ALL,23,0.12651242909043742,0.14174099210013588,0.0928757071845751,-0.0047958949582618225,0.7873405998518664
drive_high,early,r,ALL,42,0.12067944725942487,0.14174099210013588,0.0903964270856041,-0.0027051874320293485,0.7606378581491248
drive_high,early,r,Sep17,17,0.11711170539121413,0.1497951670486607,0.09660185987116769,-0.0066649677826148565,0.8094268176478803
drive_high,early,r,Sep17,23,0.1223340438931506,0.1497951670486607,0.10172159562363405,-0.0006111738015319063,0.7559808028783361
drive_high,early,r,Sep17,42,0.1164999322456511,0.1497951670486607,0.09807747786883819,-0.0015893782547787355,0.777972144869678
drive_high,early,r,Sep7,17,0.1282927710255842,0.1336868171516111,0.08584501938012894,-0.006378507312330493,0.7433035714285714
drive_high,early,r,Sep7,23,0.13069081428772425,0.1336868171516111,0.08402981874551614,-0.008980616114991739,0.8187003968253969
drive_high,early,r,Sep7,42,0.12485896227319863,0.1336868171516111,0.08271537630236998,-0.0038209966092799612,0.7433035714285714
drive_high,early,vx,ALL,17,0.08128554350551774,0.17776859887587823,0.1386865934300805,0.021277242011930878,0.9947916666666666
drive_high,early,vx,ALL,23,0.0830918666451797,0.17776859887587823,0.1396637915397736,0.023437912938250812,0.9947916666666666
drive_high,early,vx,ALL,42,0.07964466690505802,0.17776859887587823,0.14296381468590041,0.018984795369391783,0.9947916666666666
drive_high,early,vx,Sep17,17,0.0532336253314528,0.1579929171266637,0.15513408554510527,0.004544061665644328,0.9895833333333334
drive_high,early,vx,Sep17,23,0.05467400749660667,0.1579929171266637,0.15885538243785013,0.003578866503915282,0.9895833333333334
drive_high,early,vx,Sep17,42,0.05410007750593254,0.1579929171266637,0.15606188380199892,0.001877510953350458,0.9895833333333334
drive_high,early,vx,Sep7,17,0.10933746167958266,0.19754428062509277,0.12223910131505573,0.03801042235821742,1.0
drive_high,early,vx,Sep7,23,0.11150972579375273,0.19754428062509277,0.12047220064169707,0.04329695937258634,1.0
drive_high,early,vx,Sep7,42,0.10518925630418349,0.19754428062509277,0.1298657455698019,0.03609207978543311,1.0
drive_high,early,vy,ALL,17,0.10511021489290696,0.20056741987251228,0.13245126422003634,0.03134291619276949,0.9873015873015873
drive_high,early,vy,ALL,23,0.10743454797851522,0.20056741987251228,0.13881458623659387,0.030694899205935305,0.9920634920634921
drive_high,early,vy,ALL,42,0.10373889273652302,0.20056741987251228,0.1395633300004562,0.027868704667506097,0.986111111111111
drive_high,early,vy,Sep17,17,0.053134462589092865,0.1376693081454074,0.13455162555998998,0.0054456765087193834,0.9777777777777777
drive_high,early,vy,Sep17,23,0.057382541437690504,0.1376693081454074,0.14200922436804506,0.004826781703700625,0.9861111111111112
drive_high,early,vy,Sep17,42,0.05656731012753624,0.1376693081454074,0.13933597166481998,0.0063242182385656286,0.9861111111111112
drive_high,early,vy,Sep7,17,0.15708596719672105,0.26346553159961716,0.13035090288008272,0.057240155876819604,1.0
drive_high,early,vy,Sep7,23,0.15748655451933996,0.26346553159961716,0.13561994810514272,0.05656301670816998,1.0
drive_high,early,vy,Sep7,42,0.1509104753455098,0.26346553159961716,0.13979068833609246,0.04941319109644657,0.986111111111111
drive_high,early,vz,ALL,17,0.10216834858539678,0.5483099068091773,0.5405455717911697,0.017544982553768296,0.9975
drive_high,early,vz,ALL,23,0.10741939902496801,0.5483099068091773,0.5463404750229605,0.014879474981020295,0.9961111111111111
drive_high,early,vz,ALL,42,0.10477087184827624,0.5483099068091773,0.5464590928803441,0.020939939285046606,0.9975
drive_high,early,vz,Sep17,17,0.09276236620446948,0.5362503332009607,0.5431557269740839,0.005809637364553237,0.995
drive_high,early,vz,Sep17,23,0.1042391089922344,0.5362503332009607,0.5498319085085689,-0.0029636367563606525,0.9922222222222222
drive_high,early,vz,Sep17,42,0.09296725477643127,0.5362503332009607,0.5471502855613527,0.0090951010428626,0.995
drive_high,early,vz,Sep7,17,0.11157433096632408,0.5603694804173939,0.5379354166082555,0.029280327742983357,1.0
drive_high,early,vz,Sep7,23,0.11059968905770162,0.5603694804173939,0.542849041537352,0.03272258671840124,1.0
drive_high,early,vz,Sep7,42,0.11657448892012122,0.5603694804173939,0.5457679001993356,0.032784777527230614,1.0
drive_high,extended,p,ALL,17,0.501533453716137,0.8665863735270177,0.7236866671767053,-0.028127905840466812,0.9959756097560976
drive_high,extended,p,ALL,23,0.4973388754941886,0.8665863735270177,0.7220244890533087,-0.022948681167985173,0.9934756097560976
drive_high,extended,p,ALL,42,0.5022965445358529,0.8665863735270177,0.7371973366551356,-0.03996579734770688,0.9904268292682927
drive_high,extended,p,Sep17,17,0.4805939981058369,0.8057827896678874,0.6896774614114948,-0.05719491251739082,0.9919512195121951
drive_high,extended,p,Sep17,23,0.47085479652134177,0.8057827896678874,0.6898357804673378,-0.04299751012518884,0.9869512195121951
drive_high,extended,p,Sep17,42,0.47801102699182973,0.8057827896678874,0.7025673816565975,-0.06488910037943262,0.9808536585365853
drive_high,extended,p,Sep7,17,0.522472909326437,0.927389957386148,0.7576958729419158,0.0009391008364571895,1.0
drive_high,extended,p,Sep7,23,0.5238229544670354,0.927389957386148,0.7542131976392797,-0.0028998522107815078,1.0
drive_high,extended,p,Sep7,42,0.5265820620798762,0.927389957386148,0.7718272916536737,-0.015042494315981153,1.0
drive_high,extended,q,ALL,17,0.26034412421046926,0.7385467442680085,0.7093179531855938,0.018638695218522384,1.0
drive_high,extended,q,ALL,23,0.2828452701974219,0.7385467442680085,0.7020040738672758,0.024583431070809368,1.0
drive_high,extended,q,ALL,42,0.2442931100741935,0.7385467442680085,0.7036475446489694,0.018989033787002507,0.9975961538461539
drive_high,extended,q,Sep17,17,0.268115345213639,0.7842731948382582,0.7313301384586746,0.015811590806137095,1.0
drive_high,extended,q,Sep17,23,0.3090589701714464,0.7842731948382582,0.7260044996755676,0.025290625516505242,1.0
drive_high,extended,q,Sep17,42,0.26169881980851945,0.7842731948382582,0.7272069505350957,0.021798121641607618,1.0
drive_high,extended,q,Sep7,17,0.2525729032072995,0.6928202936977589,0.6873057679125129,0.02146579963090767,1.0
drive_high,extended,q,Sep7,23,0.25663157022339733,0.6928202936977589,0.678003648058984,0.023876236625113494,1.0
drive_high,extended,q,Sep7,42,0.22688740033986757,0.6928202936977589,0.6800881387628431,0.016179945932397397,0.9951923076923077
drive_high,extended,r,ALL,17,0.16241202560243018,0.2950932403883307,0.2565662499105963,-0.032949334119442,0.8791350586287147
drive_high,extended,r,ALL,23,0.15567400871092324,0.2950932403883307,0.2528067378506809,-0.010085867044249235,0.8980275278971237
drive_high,extended,r,ALL,42,0.16107290528750393,0.2950932403883307,0.25851490234802865,-0.04372130622867046,0.9251199986573577
drive_high,extended,r,Sep17,17,0.18575539803186208,0.3458351604315835,0.2928454122710351,-0.06030709670171654,0.8869159505907626
drive_high,extended,r,Sep17,23,0.1769151464070677,0.3458351604315835,0.2832080502261857,-0.022836379062676833,0.9297008891275809
drive_high,extended,r,Sep17,42,0.18446828866260542,0.3458351604315835,0.2937068607670649,-0.06099356607009682,0.9111774973147153
drive_high,extended,r,Sep7,17,0.13906865317299827,0.24435132034507778,0.22028708755015752,-0.005591571537167466,0.8713541666666667
drive_high,extended,r,Sep7,23,0.13443287101477874,0.24435132034507778,0.22240542547517608,0.0026646449741783654,0.8663541666666666
drive_high,extended,r,Sep7,42,0.1376775219124024,0.24435132034507778,0.22332294392899232,-0.02644904638724409,0.9390625
drive_high,extended,vx,ALL,17,0.26808262971067104,0.923804586816385,0.9615345273877395,0.04084158906688187,0.9625045017130347
drive_high,extended,vx,ALL,23,0.2872269057128232,0.923804586816385,0.9810167444706993,0.010995796703580744,0.9627490762174776
drive_high,extended,vx,ALL,42,0.27995996573887794,0.923804586816385,0.9768335097907715,0.015698358674151442,0.95144855688387
drive_high,extended,vx,Sep17,17,0.3035351930283957,1.1228710112687965,1.1622537710337357,0.0680450948977218,0.9493714315869889
drive_high,extended,vx,Sep17,23,0.31736183347661784,1.1228710112687965,1.1785401783172986,0.023723373947918895,0.9602772472625414
drive_high,extended,vx,Sep17,42,0.31233872522305905,1.1228710112687965,1.1747313662308776,0.01953189268399645,0.9555333514524691
drive_high,extended,vx,Sep7,17,0.2326300663929463,0.7247381623639735,0.7608152837417432,0.013638083236041952,0.9756375718390805
drive_high,extended,vx,Sep7,23,0.2570919779490286,0.7247381623639735,0.7834933106241,-0.0017317805407574076,0.9652209051724138
drive_high,extended,vx,Sep7,42,0.24758120625469687,0.7247381623639735,0.7789356533506655,0.011864824664306437,0.947363762315271
drive_high,extended,vy,ALL,17,0.30096886948121354,1.029618496193732,1.0305498400683313,0.014360862282042565,0.9418125407378719
drive_high,extended,vy,ALL,23,0.31290889456593135,1.029618496193732,1.0654786197040216,0.010972633337524644,0.9353724868161792
drive_high,extended,vy,ALL,42,0.3262925330973013,1.029618496193732,1.0730901532545971,0.011253669552779033,0.9384063071780144
drive_high,extended,vy,Sep17,17,0.2837067216560457,1.134854794547202,1.154635836879453,-0.020946970688220722,0.9669164540816326
drive_high,extended,vy,Sep17,23,0.3096056525924227,1.134854794547202,1.196039965450628,-0.008249924665183973,0.9596194727891156
drive_high,extended,vy,Sep17,42,0.3172404135898864,1.134854794547202,1.1855126490613292,-0.02432943503611808,0.9515084158663465
drive_high,extended,vy,Sep7,17,0.31823101730638137,0.9243821978402621,0.9064638432572096,0.049668695252305856,0.9167086273941113
drive_high,extended,vy,Sep7,23,0.3162121365394401,0.9243821978402621,0.9349172739574151,0.03019519134023326,0.9111255008432428
drive_high,extended,vy,Sep7,42,0.33534465260471613,0.9243821978402621,0.9606676574478649,0.04683677414167615,0.9253041984896824
drive_high,extended,vz,ALL,17,0.28283659996365984,0.7982730483852606,0.7312828673284774,-0.011911238338170305,0.9569860701158541
drive_high,extended,vz,ALL,23,0.2858416617295794,0.7982730483852606,0.7571230136427862,-0.0510261371934172,0.9596563004299211
drive_high,extended,vz,ALL,42,0.28012407821223245,0.7982730483852606,0.7422491391974401,-0.01015827090976148,0.9648251432451058
drive_high,extended,vz,Sep17,17,0.3141864363043651,0.8550166216400965,0.7974744380902861,-0.03959948722358082,0.9596710649628911
drive_high,extended,vz,Sep17,23,0.33877098021756946,0.8550166216400965,0.824073499838275,-0.1105205036187172,0.9233448589243585
drive_high,extended,vz,Sep17,42,0.31541226823861274,0.8550166216400965,0.799659238583909,-0.034390138108834706,0.9545158778880611
